Tract,Population,Households,PM25,Ozone,Diesel_PM,NO2,Toxic_Air_Releases,Superfund_Prox,RMP_Prox,HazWaste_Prox,Percent_HHLeadPaint,Traffic_Prox,DW_Noncomp,WW_Discharge,Socioecon_Percentile,HHVuln_Percentile,Minority_Percentile,HouseType_Percentile,cluster,Is_DAC
36047039900,4434.0,1706.0,41.0,72.0,98.0,96.0,42.0,95.0,0.0,95.0,91.0,91.0,93.0,91.0,85.92,53.55,88.7,95.43,0,1
36047040000,2656.0,904.0,37.0,67.0,98.0,92.0,43.0,64.0,0.0,85.0,98.0,77.0,93.0,0.0,85.58,77.11,74.83,79.97,1,0
36047040100,3507.0,1263.0,40.0,72.0,98.0,94.0,41.0,95.0,0.0,94.0,81.0,91.0,93.0,78.0,89.63,25.39,82.47,96.0,0,1
36047040200,2702.0,841.0,37.0,67.0,98.0,92.0,43.0,64.0,0.0,85.0,96.0,77.0,93.0,0.0,82.17999999999999,42.71,83.81,52.32,1,1
36047040300,4426.0,1415.0,40.0,72.0,98.0,95.0,41.0,96.0,0.0,94.0,84.0,91.0,93.0,77.0,82.89999999999999,47.56,84.13000000000001,90.29,0,1
36047040400,2641.0,893.0,38.0,67.0,98.0,91.0,44.0,65.0,0.0,84.0,93.0,79.0,93.0,0.0,74.24,81.44,77.08,54.81,1,0
36047040500,1516.0,627.0,39.0,72.0,98.0,96.0,41.0,95.0,0.0,94.0,75.0,92.0,93.0,77.0,78.16,13.1,86.42,93.72,0,1
36047040600,3973.0,1035.0,37.0,67.0,98.0,91.0,43.0,64.0,0.0,84.0,99.0,77.0,93.0,0.0,76.29,51.91,79.36999999999999,58.42,1,0
36047040800,3885.0,1128.0,37.0,67.0,98.0,91.0,43.0,65.0,0.0,84.0,99.0,77.0,93.0,0.0,92.01,43.24,80.16,33.77,1,0
36047040900,4068.0,1323.0,40.0,72.0,98.0,93.0,41.0,99.0,0.0,95.0,96.0,91.0,93.0,92.0,92.1,57.02,87.17,56.38,0,1
36047041000,1927.0,632.0,37.0,67.0,98.0,92.0,43.0,64.0,0.0,84.0,95.0,77.0,93.0,0.0,78.39,86.95,40.34,89.31,1,0
36047041100,2925.0,1081.0,40.0,72.0,98.0,94.0,41.0,97.0,0.0,94.0,83.0,91.0,93.0,77.0,95.83,15.15,85.41,50.16,0,1
36047041200,3312.0,1012.0,37.0,67.0,98.0,91.0,43.0,65.0,0.0,84.0,95.0,79.0,93.0,0.0,72.59,85.81,62.03999999999999,68.62,1,0
36047041300,3664.0,1374.0,40.0,72.0,98.0,95.0,41.0,97.0,0.0,95.0,87.0,91.0,93.0,92.0,75.18,24.6,82.47,45.540000000000006,0,1
36047041401,1233.0,430.0,37.0,67.0,98.0,91.0,43.0,64.0,0.0,84.0,85.0,78.0,93.0,0.0,85.97,52.790000000000006,40.88,73.67,1,0
36047041402,1963.0,746.0,37.0,67.0,98.0,91.0,43.0,64.0,0.0,83.0,91.0,80.0,93.0,0.0,93.79,94.28,53.32,76.23,1,0
36047041500,4906.0,1615.0,41.0,72.0,98.0,96.0,42.0,96.0,0.0,95.0,91.0,91.0,93.0,93.0,67.96,55.55,87.8,54.50000000000001,0,1
36047041600,2248.0,754.0,36.0,67.0,98.0,89.0,43.0,64.0,0.0,83.0,91.0,79.0,93.0,0.0,54.33,69.78999999999999,54.05,72.09,1,0
36047041700,3400.0,1379.0,41.0,72.0,98.0,96.0,42.0,96.0,0.0,95.0,79.0,91.0,93.0,93.0,86.50999999999999,96.52,91.46,92.2,0,1
36047041800,2598.0,852.0,37.0,68.0,98.0,91.0,43.0,65.0,0.0,83.0,99.0,82.0,93.0,0.0,78.88,96.96,37.23,96.4,1,0
36047041900,3588.0,1218.0,42.0,72.0,98.0,96.0,42.0,96.0,0.0,96.0,70.0,91.0,93.0,93.0,85.33,67.99,86.08,69.37,0,1
36047042000,1789.0,485.0,37.0,68.0,98.0,92.0,43.0,65.0,0.0,84.0,98.0,83.0,93.0,0.0,74.39,84.24000000000001,25.77,66.66,1,0
36047042100,4421.0,1745.0,43.0,71.0,98.0,97.0,43.0,96.0,0.0,96.0,76.0,92.0,93.0,93.0,92.03,7.489999999999999,80.58999999999999,94.51,0,1
36047042200,3465.0,1083.0,37.0,68.0,98.0,92.0,43.0,65.0,0.0,84.0,96.0,82.0,93.0,0.0,94.39,54.66,61.53999999999999,93.27,1,0
36047042300,4235.0,1452.0,43.0,71.0,98.0,97.0,43.0,96.0,0.0,96.0,79.0,92.0,93.0,93.0,86.33999999999999,11.39,79.63,95.05,0,1
36047042400,3946.0,1212.0,38.0,67.0,98.0,93.0,43.0,66.0,0.0,84.0,95.0,80.0,93.0,0.0,90.35,87.82,77.38000000000001,87.76,1,0
36047042500,3460.0,1087.0,44.0,71.0,98.0,98.0,43.0,97.0,0.0,97.0,68.0,92.0,93.0,93.0,88.31,29.82,83.50999999999999,89.53999999999999,0,1
36047042600,4981.0,1584.0,38.0,67.0,98.0,93.0,43.0,66.0,0.0,84.0,98.0,79.0,93.0,0.0,95.11,54.510000000000005,76.1,89.37,1,0
36047042700,4672.0,1784.0,43.0,72.0,98.0,97.0,43.0,97.0,0.0,97.0,84.0,92.0,93.0,94.0,90.63,10.16,73.42999999999999,52.24,3,1
36047042800,3928.0,1413.0,38.0,67.0,98.0,92.0,44.0,66.0,0.0,83.0,99.0,80.0,93.0,0.0,69.84,84.38,68.22,95.74,1,0
36047042900,5159.0,1940.0,43.0,72.0,98.0,97.0,43.0,96.0,0.0,96.0,92.0,92.0,93.0,93.0,96.29,38.39,84.08,88.39,0,1
36047043000,3944.0,1330.0,39.0,67.0,98.0,93.0,44.0,67.0,0.0,84.0,94.0,81.0,93.0,73.0,95.76,80.58999999999999,75.06,75.83,0,0
36047043100,4065.0,1687.0,42.0,72.0,98.0,96.0,42.0,96.0,0.0,96.0,91.0,92.0,93.0,93.0,85.39,10.39,75.82,64.05999999999999,0,1
36047043200,4350.0,1442.0,38.0,67.0,98.0,93.0,44.0,67.0,0.0,85.0,93.0,81.0,93.0,74.0,88.88000000000001,31.82,75.12,90.18,0,0
36047043300,3455.0,1278.0,41.0,72.0,98.0,96.0,42.0,96.0,0.0,96.0,67.0,92.0,93.0,93.0,89.35,81.99,91.62,84.86,0,1
36047043400,3911.0,1255.0,38.0,67.0,98.0,94.0,43.0,66.0,0.0,84.0,91.0,81.0,93.0,71.0,89.7,93.24,72.61999999999999,75.92,0,0
36047043500,4992.0,1702.0,41.0,72.0,98.0,95.0,42.0,97.0,0.0,96.0,93.0,91.0,93.0,93.0,79.7,30.74,87.74,76.91,0,1
36047043600,4901.0,1859.0,39.0,68.0,98.0,94.0,44.0,70.0,0.0,85.0,95.0,82.0,93.0,74.0,84.28,20.09,67.16,98.53,0,0
36047043700,5263.0,1884.0,40.0,72.0,98.0,95.0,42.0,98.0,0.0,95.0,94.0,91.0,93.0,93.0,79.17,28.24,85.04,89.55,0,1
36047043800,2670.0,923.0,38.0,67.0,98.0,94.0,43.0,66.0,0.0,85.0,89.0,83.0,93.0,0.0,58.220000000000006,77.18,47.99,77.61,1,0
36047043900,3390.0,1072.0,40.0,72.0,98.0,95.0,42.0,98.0,0.0,96.0,90.0,92.0,93.0,93.0,78.83,82.95,91.9,87.27000000000001,0,1
36047044000,2900.0,832.0,38.0,68.0,98.0,93.0,43.0,67.0,0.0,85.0,92.0,83.0,93.0,74.0,83.31,52.96999999999999,44.52,99.23,0,0
36047044100,5391.0,1912.0,42.0,72.0,98.0,95.0,42.0,96.0,0.0,97.0,86.0,92.0,93.0,93.0,90.27,17.740000000000002,85.76,84.11,0,1
36047044200,2575.0,870.0,38.0,68.0,98.0,93.0,43.0,73.0,0.0,85.0,90.0,83.0,93.0,73.0,58.28,83.2,4.42,88.67,1,0
36047044300,4470.0,1905.0,42.0,72.0,98.0,96.0,42.0,96.0,0.0,96.0,90.0,92.0,93.0,94.0,78.91,15.2,75.82,47.39,3,1
36047044400,3294.0,1070.0,38.0,68.0,98.0,92.0,43.0,72.0,0.0,85.0,91.0,83.0,93.0,74.0,92.0,81.14,37.65,76.49000000000001,0,0
36047044500,4335.0,1670.0,42.0,72.0,98.0,96.0,43.0,96.0,0.0,97.0,97.0,92.0,93.0,94.0,86.25,53.74,82.74000000000001,66.31,0,1
36047044600,1947.0,605.0,39.0,68.0,98.0,93.0,43.0,74.0,0.0,86.0,86.0,82.0,93.0,74.0,89.1,62.74,76.84,98.54,0,0
36047044700,2594.0,925.0,43.0,72.0,98.0,97.0,43.0,97.0,0.0,97.0,95.0,93.0,93.0,94.0,95.18,5.54,72.15,99.88,0,1
36047044800,1839.0,748.0,39.0,68.0,98.0,92.0,43.0,79.0,0.0,86.0,79.0,83.0,93.0,74.0,42.92,91.69,34.53,72.1,1,0
36047044901,3041.0,995.0,46.0,72.0,98.0,98.0,44.0,99.0,0.0,99.0,91.0,96.0,93.0,95.0,91.22,87.6,87.0,93.22,0,1
36047045000,837.0,233.0,39.0,68.0,98.0,91.0,43.0,83.0,0.0,87.0,90.0,84.0,93.0,75.0,49.15,13.13,26.31,63.2,3,0
36047045200,2781.0,846.0,39.0,68.0,98.0,91.0,43.0,81.0,0.0,86.0,94.0,84.0,93.0,74.0,48.64,48.61,24.57,90.7,3,0
36047045300,2253.0,671.0,44.0,72.0,98.0,98.0,43.0,98.0,0.0,98.0,97.0,93.0,93.0,94.0,93.72,15.62,80.96,98.09,0,1
36047045400,1882.0,497.0,38.0,68.0,98.0,92.0,43.0,79.0,0.0,86.0,96.0,84.0,93.0,74.0,69.64,82.33,55.97,86.65,0,0
36047045600,2207.0,782.0,39.0,68.0,98.0,92.0,43.0,84.0,0.0,88.0,99.0,84.0,93.0,75.0,63.66,86.57000000000001,64.16,94.6,0,0
36047045800,1036.0,442.0,40.0,68.0,98.0,91.0,43.0,84.0,0.0,88.0,95.0,85.0,93.0,75.0,20.31,61.96,4.42,32.17,3,0
36047046000,3302.0,1257.0,40.0,68.0,98.0,91.0,43.0,87.0,0.0,89.0,93.0,84.0,93.0,75.0,64.62,88.02,73.1,87.68,0,0
36047046201,2448.0,1096.0,40.0,68.0,98.0,92.0,44.0,84.0,0.0,89.0,81.0,85.0,93.0,75.0,72.09,98.39,43.88,91.77,0,0
36047046202,1923.0,528.0,40.0,68.0,98.0,90.0,44.0,84.0,0.0,88.0,95.0,85.0,93.0,75.0,66.36999999999999,25.25,27.72,70.06,3,0
36047046400,2726.0,614.0,40.0,68.0,98.0,91.0,44.0,82.0,0.0,88.0,97.0,83.0,93.0,75.0,71.71,23.89,23.73,69.46,3,0
36047046800,2168.0,568.0,40.0,68.0,98.0,91.0,44.0,80.0,0.0,87.0,84.0,83.0,93.0,75.0,53.27,23.200000000000003,0.2299999999999999,64.42,3,0
36047047000,2662.0,634.0,40.0,68.0,98.0,93.0,45.0,81.0,0.0,88.0,86.0,83.0,93.0,75.0,74.39,41.09,16.16,86.03,3,0
36047047200,3185.0,668.0,40.0,68.0,98.0,93.0,44.0,83.0,0.0,89.0,91.0,83.0,93.0,76.0,60.760000000000005,55.17999999999999,15.8,99.58,3,0
36047047400,2836.0,695.0,41.0,68.0,98.0,93.0,44.0,85.0,0.0,90.0,94.0,84.0,93.0,76.0,71.44,67.75999999999999,16.72,90.92,3,0
36047047600,3508.0,860.0,41.0,68.0,98.0,93.0,44.0,85.0,0.0,90.0,84.0,84.0,93.0,76.0,44.74,23.52,15.8,86.68,3,0
36047047700,3950.0,1844.0,46.0,72.0,98.0,97.0,45.0,99.0,0.0,99.0,68.0,97.0,93.0,95.0,26.36,1.88,41.81,87.11,3,0
36047047800,4248.0,1066.0,41.0,68.0,98.0,94.0,44.0,87.0,0.0,91.0,87.0,84.0,93.0,76.0,88.51,35.56,35.77,94.81,3,0
36047048000,3345.0,964.0,40.0,68.0,98.0,93.0,44.0,86.0,0.0,90.0,90.0,85.0,93.0,76.0,96.12,99.5,62.32,97.82,0,1
36047048100,3049.0,1340.0,45.0,71.0,98.0,98.0,44.0,98.0,0.0,98.0,91.0,95.0,93.0,95.0,78.25999999999999,18.43,68.91000000000001,89.97,3,1
36047048200,5856.0,2261.0,41.0,68.0,98.0,93.0,43.0,87.0,0.0,90.0,87.0,86.0,93.0,76.0,83.0,72.35000000000001,73.76,96.67,0,0
36047048400,5554.0,1521.0,41.0,68.0,98.0,95.0,44.0,87.0,0.0,91.0,88.0,86.0,93.0,76.0,59.69,32.379999999999995,55.46,91.89,3,0
36047048500,2395.0,1013.0,45.0,71.0,98.0,98.0,44.0,97.0,0.0,98.0,87.0,93.0,93.0,94.0,79.91,4.4,69.69999999999999,95.01,3,1
36047048600,3223.0,802.0,41.0,68.0,98.0,96.0,44.0,88.0,0.0,93.0,98.0,86.0,93.0,77.0,96.37,50.13,84.28,71.33,0,1
36047048800,4472.0,1657.0,42.0,68.0,98.0,96.0,44.0,88.0,0.0,93.0,80.0,87.0,93.0,77.0,61.34,56.78,69.98,99.22,0,0
36047048900,3465.0,1536.0,45.0,71.0,98.0,98.0,44.0,96.0,0.0,97.0,76.0,93.0,93.0,94.0,85.99,99.56,97.1,65.27,0,1
36047049000,5297.0,2215.0,41.0,68.0,98.0,96.0,44.0,88.0,0.0,92.0,79.0,87.0,93.0,76.0,66.14999999999999,92.14,75.51,99.19,0,0
36047049100,6905.0,2717.0,45.0,71.0,98.0,98.0,44.0,96.0,0.0,98.0,53.0,93.0,93.0,94.0,74.94,93.03,81.76,78.29,0,1
36047049200,3105.0,1252.0,41.0,68.0,98.0,95.0,43.0,88.0,0.0,92.0,86.0,87.0,93.0,77.0,63.16,36.13,65.93,83.87,3,0
36047049301,2377.0,984.0,45.0,71.0,98.0,98.0,44.0,97.0,0.0,98.0,98.0,94.0,93.0,94.0,92.35,99.99,99.54,69.11,0,1
36047049302,5036.0,2322.0,45.0,71.0,98.0,98.0,44.0,97.0,0.0,98.0,68.0,94.0,93.0,94.0,71.91,74.58,84.13000000000001,66.74,0,1
36047049400,4939.0,2179.0,42.0,69.0,98.0,96.0,44.0,89.0,0.0,93.0,93.0,88.0,93.0,77.0,29.880000000000003,49.8,51.45,96.25,3,0
36047049500,2657.0,1363.0,46.0,71.0,98.0,98.0,45.0,97.0,0.0,98.0,88.0,95.0,93.0,94.0,68.63,4.74,60.67,74.11999999999999,3,0
36047049600,3801.0,1249.0,42.0,68.0,98.0,96.0,44.0,89.0,29.0,94.0,94.0,88.0,93.0,77.0,90.19,41.14,67.67999999999999,92.64,0,0
36047049700,3235.0,1604.0,46.0,71.0,98.0,97.0,45.0,98.0,0.0,98.0,81.0,96.0,93.0,95.0,46.56,3.73,48.46,87.61,3,0
36047049800,4051.0,1586.0,43.0,68.0,98.0,95.0,44.0,90.0,32.0,94.0,97.0,88.0,93.0,78.0,69.12,44.940000000000005,80.08999999999999,67.58999999999999,0,0
36047049900,2305.0,962.0,47.0,71.0,99.0,97.0,45.0,98.0,0.0,99.0,75.0,97.0,93.0,95.0,33.92,14.52,44.52,81.98,3,0
36047050001,2150.0,891.0,43.0,69.0,98.0,98.0,44.0,90.0,32.0,94.0,97.0,91.0,93.0,78.0,50.39,53.7,55.55,94.93,3,0
36047050002,1886.0,681.0,43.0,69.0,98.0,97.0,44.0,90.0,0.0,93.0,96.0,90.0,93.0,77.0,10.29,19.77,62.85,72.49,3,0
36047050100,3092.0,1520.0,46.0,71.0,99.0,98.0,45.0,97.0,0.0,99.0,90.0,97.0,93.0,95.0,69.74000000000001,10.18,61.36000000000001,65.21000000000001,3,1
36047050202,2505.0,1156.0,43.0,69.0,98.0,98.0,44.0,91.0,32.0,94.0,81.0,90.0,93.0,78.0,12.11,36.61,52.2,80.64,3,0
36047050300,2745.0,1383.0,46.0,71.0,98.0,98.0,45.0,97.0,0.0,98.0,94.0,95.0,93.0,94.0,26.98,2.5,49.7,60.81999999999999,3,0
36047050401,2988.0,1224.0,43.0,69.0,98.0,98.0,44.0,90.0,0.0,93.0,88.0,90.0,93.0,78.0,17.75,42.870000000000005,62.13,88.06,3,0
36047050402,1873.0,941.0,42.0,69.0,98.0,97.0,44.0,89.0,0.0,93.0,84.0,89.0,93.0,77.0,29.47,53.790000000000006,48.69,72.89999999999999,3,0
36047050500,4336.0,1947.0,46.0,71.0,98.0,98.0,44.0,96.0,0.0,98.0,82.0,94.0,93.0,94.0,79.31,50.57000000000001,83.91,95.37,0,1
36047050600,5970.0,2130.0,42.0,69.0,98.0,96.0,43.0,90.0,0.0,93.0,96.0,88.0,93.0,77.0,88.07000000000001,19.44,85.2,97.05,0,0
36047050700,3899.0,692.0,45.0,71.0,98.0,98.0,44.0,95.0,0.0,98.0,48.0,94.0,93.0,94.0,89.16,46.03,22.06,96.23,3,1
36047050801,3919.0,1435.0,42.0,69.0,98.0,98.0,43.0,90.0,0.0,93.0,97.0,89.0,93.0,77.0,78.49000000000001,35.83,91.9,96.73,0,1
36047050803,2880.0,1092.0,43.0,69.0,98.0,98.0,43.0,90.0,0.0,93.0,99.0,90.0,93.0,77.0,76.28,26.840000000000003,84.93,97.81,0,0
36047050804,6408.0,2660.0,43.0,69.0,98.0,98.0,43.0,90.0,0.0,93.0,93.0,89.0,93.0,77.0,48.33,28.93,80.65,90.32,3,0
36047050900,5532.0,978.0,46.0,71.0,98.0,98.0,44.0,95.0,0.0,99.0,43.0,94.0,93.0,94.0,74.67,34.07,8.42,76.02,3,1
36047051001,4987.0,1636.0,42.0,69.0,98.0,93.0,43.0,89.0,0.0,92.0,98.0,87.0,93.0,77.0,94.64,75.38,94.37,92.27,0,1
36047051002,4351.0,1783.0,42.0,69.0,98.0,96.0,43.0,89.0,0.0,92.0,98.0,88.0,93.0,77.0,85.13,34.050000000000004,88.42,89.35,0,0
36047051100,4064.0,1952.0,46.0,71.0,98.0,98.0,44.0,96.0,0.0,98.0,61.0,94.0,93.0,94.0,79.57,30.53,75.38,94.2,3,1
36047051200,6576.0,2397.0,42.0,69.0,98.0,94.0,43.0,89.0,0.0,92.0,99.0,86.0,93.0,77.0,65.64,6.19,85.41,95.14,3,0
36047051300,5570.0,2520.0,47.0,71.0,99.0,99.0,45.0,96.0,0.0,99.0,77.0,97.0,93.0,95.0,72.57000000000001,18.72,67.46,89.12,3,1
36047051400,7496.0,2707.0,41.0,69.0,98.0,92.0,43.0,88.0,0.0,91.0,96.0,86.0,93.0,76.0,77.66999999999999,35.36,86.03,94.42,0,0
36047051500,2805.0,1244.0,47.0,71.0,99.0,99.0,45.0,97.0,0.0,99.0,60.0,97.0,93.0,95.0,9.35,2.25,54.38,73.74000000000001,3,0
36047051601,5087.0,1928.0,41.0,69.0,98.0,94.0,43.0,88.0,0.0,91.0,97.0,85.0,93.0,76.0,84.02,67.58,89.98,90.33,0,0
36047051602,3829.0,1433.0,41.0,69.0,98.0,93.0,43.0,88.0,0.0,91.0,99.0,86.0,93.0,76.0,74.89,46.09,92.86,96.8,0,1
36047051700,2791.0,1399.0,47.0,71.0,99.0,99.0,46.0,96.0,0.0,99.0,71.0,95.0,93.0,95.0,28.26,1.76,54.38,64.83,3,0
36047051800,3368.0,1563.0,41.0,69.0,98.0,93.0,43.0,87.0,0.0,90.0,92.0,84.0,93.0,76.0,42.2,22.0,78.03,88.17,3,0
36047051900,5155.0,3142.0,47.0,71.0,99.0,99.0,45.0,96.0,0.0,99.0,63.0,97.0,93.0,95.0,18.31,0.31,49.26,78.27,3,0
36047052000,3598.0,1296.0,41.0,69.0,98.0,91.0,43.0,88.0,0.0,91.0,96.0,84.0,93.0,76.0,67.17,24.21,76.4,76.16000000000001,0,0
36047052300,5236.0,2214.0,47.0,70.0,99.0,99.0,46.0,95.0,0.0,99.0,84.0,97.0,93.0,95.0,85.59,47.31,74.91,97.83,0,1
36047052500,3412.0,1331.0,47.0,70.0,99.0,99.0,46.0,95.0,0.0,99.0,75.0,97.0,93.0,94.0,82.04,81.84,53.63,74.64,0,1
36047052600,4134.0,1806.0,41.0,68.0,98.0,93.0,43.0,88.0,0.0,91.0,94.0,85.0,93.0,76.0,69.78,57.47,72.28,89.05,0,0
36047052700,6518.0,2384.0,46.0,71.0,99.0,99.0,45.0,95.0,0.0,98.0,88.0,97.0,93.0,94.0,80.85,48.08,82.74000000000001,93.73,0,1
36047052800,1858.0,682.0,40.0,68.0,98.0,91.0,43.0,87.0,0.0,89.0,99.0,83.0,93.0,75.0,42.3,90.08,57.49999999999999,83.82,0,0
36047052900,3026.0,910.0,46.0,71.0,99.0,99.0,45.0,95.0,0.0,99.0,93.0,96.0,93.0,94.0,84.68,30.79,31.37,96.99,3,1
36047053000,3787.0,1215.0,39.0,68.0,98.0,92.0,43.0,84.0,0.0,88.0,98.0,83.0,93.0,75.0,74.35000000000001,32.48,58.440000000000005,99.84,0,0
36047053101,2137.0,565.0,46.0,71.0,99.0,99.0,45.0,95.0,0.0,99.0,54.0,94.0,93.0,94.0,61.41,19.2,8.01,75.64,3,1
36047053102,5991.0,1136.0,46.0,71.0,99.0,99.0,45.0,95.0,0.0,99.0,44.0,94.0,93.0,94.0,93.02,39.91,6.93,78.11,3,1
36047053200,2598.0,896.0,39.0,68.0,98.0,91.0,43.0,85.0,0.0,88.0,96.0,83.0,93.0,75.0,68.23,59.260000000000005,65.28,73.17,0,0
36047053300,6540.0,1535.0,46.0,71.0,99.0,99.0,45.0,95.0,0.0,99.0,95.0,96.0,93.0,94.0,82.73,45.69,2.15,85.72999999999999,3,1
36047053400,4827.0,1378.0,39.0,68.0,98.0,92.0,43.0,83.0,0.0,87.0,98.0,83.0,93.0,74.0,82.34,94.64,63.57000000000001,97.18,0,1
36047053500,4334.0,931.0,47.0,70.0,99.0,99.0,45.0,94.0,0.0,99.0,94.0,97.0,93.0,94.0,80.31,23.35,9.45,77.62,3,1
36047053700,4289.0,770.0,46.0,70.0,99.0,99.0,45.0,94.0,0.0,99.0,59.0,96.0,93.0,94.0,90.93,26.640000000000004,1.51,97.69,3,1
36047053800,5995.0,2365.0,38.0,68.0,98.0,92.0,42.0,76.0,0.0,86.0,89.0,81.0,93.0,74.0,75.11,90.21,60.67,92.19,0,0
36047053900,2810.0,929.0,47.0,70.0,99.0,99.0,46.0,94.0,0.0,99.0,32.0,96.0,93.0,94.0,81.28,90.01,43.08,76.74,0,1
36047054200,3872.0,1538.0,37.0,68.0,98.0,90.0,43.0,73.0,0.0,84.0,80.0,82.0,93.0,70.0,89.66,96.34,46.45,99.02,0,0
36047054400,3975.0,1287.0,37.0,68.0,98.0,90.0,42.0,73.0,0.0,84.0,93.0,81.0,93.0,0.0,54.290000000000006,80.96,24.02,74.03999999999999,1,0
36047054500,7806.0,2507.0,47.0,70.0,99.0,99.0,46.0,94.0,0.0,98.0,55.0,94.0,92.0,94.0,87.15,97.37,70.27,75.94,0,1
36047054600,5348.0,2006.0,37.0,68.0,98.0,88.0,42.0,73.0,0.0,85.0,94.0,82.0,93.0,0.0,87.01,98.56,52.61,99.03,1,0
36047054700,7650.0,2414.0,47.0,70.0,99.0,99.0,46.0,95.0,0.0,98.0,53.0,94.0,93.0,95.0,63.74999999999999,31.04,41.04,93.32,3,1
36047054800,2191.0,794.0,36.0,68.0,98.0,87.0,42.0,72.0,0.0,83.0,96.0,80.0,93.0,0.0,59.540000000000006,97.65,18.44,92.26,1,0
36047054900,4781.0,1948.0,47.0,70.0,99.0,99.0,46.0,95.0,0.0,98.0,63.0,95.0,93.0,95.0,41.13,21.25,50.36000000000001,93.25,3,1
36047055000,3646.0,1476.0,37.0,68.0,98.0,87.0,42.0,72.0,0.0,83.0,95.0,81.0,93.0,0.0,85.18,92.67,48.93,90.82,1,0
36047055100,5936.0,2799.0,47.0,70.0,99.0,99.0,46.0,95.0,0.0,98.0,78.0,95.0,93.0,95.0,61.31999999999999,15.53,69.06,93.05,3,1
36047055200,3645.0,1410.0,37.0,68.0,98.0,89.0,42.0,70.0,0.0,83.0,97.0,80.0,93.0,0.0,53.87,58.220000000000006,53.22,94.09,1,0
36047055300,3116.0,1440.0,47.0,71.0,99.0,99.0,46.0,96.0,0.0,99.0,85.0,95.0,93.0,95.0,31.86,4.17,56.84,81.46,3,0
36047055400,4058.0,1672.0,37.0,68.0,98.0,90.0,42.0,65.0,0.0,83.0,87.0,80.0,93.0,0.0,66.84,64.62,47.16,76.03,1,0
36047055500,9578.0,4459.0,48.0,70.0,99.0,99.0,46.0,96.0,0.0,99.0,49.0,94.0,93.0,96.0,12.81,2.1,60.92,83.16,3,0
36047055600,3498.0,1346.0,36.0,67.0,98.0,89.0,42.0,64.0,0.0,82.0,89.0,78.0,93.0,0.0,62.21,48.42,36.64,94.52,1,0
36047055700,1763.0,990.0,48.0,71.0,99.0,99.0,47.0,96.0,0.0,99.0,77.0,94.0,93.0,95.0,5.7,1.7500000000000002,56.67,70.67,3,1
36047055800,2438.0,957.0,36.0,68.0,98.0,88.0,42.0,63.0,0.0,82.0,98.0,77.0,93.0,0.0,48.33,75.22,53.32,75.4,1,0
36047056000,3623.0,1449.0,36.0,68.0,98.0,86.0,42.0,63.0,0.0,81.0,89.0,78.0,93.0,0.0,70.78999999999999,95.3,44.52,92.31,1,0
36047056100,3646.0,1705.0,48.0,71.0,99.0,99.0,47.0,97.0,0.0,98.0,93.0,94.0,93.0,96.0,29.82,2.53,46.94,87.96000000000001,3,1
36047056200,1904.0,545.0,35.0,68.0,98.0,85.0,42.0,68.0,0.0,81.0,99.0,76.0,93.0,0.0,37.03,45.04,27.44,30.55,1,0
36047056301,4454.0,1957.0,49.0,71.0,99.0,99.0,47.0,98.0,0.0,99.0,84.0,94.0,93.0,96.0,44.2,9.96,57.3,93.76,3,1
36047056302,1791.0,888.0,49.0,71.0,99.0,99.0,47.0,99.0,0.0,99.0,63.0,94.0,93.0,96.0,56.88999999999999,23.33,63.48,86.33999999999999,3,1
36047056400,2573.0,1044.0,35.0,68.0,98.0,85.0,42.0,72.0,0.0,81.0,99.0,77.0,93.0,0.0,49.64,53.93,58.35,61.1,1,0
36047056500,3332.0,1901.0,49.0,71.0,99.0,99.0,48.0,97.0,0.0,99.0,93.0,94.0,93.0,96.0,45.36,5.86,42.67,51.85,3,1
36047056600,2430.0,861.0,35.0,68.0,98.0,85.0,42.0,68.0,0.0,80.0,86.0,75.0,93.0,0.0,65.81,59.51,69.85,92.59,1,0
36047056800,1428.0,553.0,35.0,68.0,97.0,85.0,41.0,67.0,0.0,80.0,98.0,75.0,93.0,0.0,54.56,80.25999999999999,61.96,41.99,1,0
36047056900,1796.0,847.0,48.0,71.0,99.0,99.0,46.0,97.0,0.0,98.0,94.0,95.0,93.0,95.0,17.49,15.28,42.67,74.9,3,0
36047057000,3696.0,1619.0,34.0,68.0,97.0,83.0,41.0,61.0,0.0,79.0,95.0,74.0,93.0,0.0,20.44,70.59,66.17,95.44,1,0
36047057100,4014.0,1983.0,47.0,71.0,99.0,98.0,46.0,98.0,0.0,98.0,93.0,95.0,93.0,95.0,35.58,6.4,44.01,63.67,3,0
36047057200,5520.0,2098.0,34.0,68.0,97.0,83.0,42.0,60.0,0.0,78.0,97.0,72.0,93.0,0.0,87.4,99.76,84.82,76.66,1,1
36047057300,2378.0,1280.0,48.0,71.0,99.0,99.0,47.0,98.0,0.0,98.0,95.0,95.0,93.0,96.0,50.62,15.590000000000002,33.92,33.77,3,1
36047057400,2653.0,997.0,35.0,68.0,98.0,85.0,42.0,62.0,0.0,80.0,96.0,75.0,93.0,0.0,63.370000000000005,38.940000000000005,77.14999999999999,49.23,1,0
36047057500,5148.0,2343.0,48.0,71.0,99.0,99.0,47.0,98.0,0.0,99.0,82.0,95.0,93.0,96.0,68.21000000000001,2.34,55.65,89.75,3,1
