Tract,Is_DAC,Pollution_Score,Hazardprox_Score,Vulnerability_Percentile,Cumulative_Burden_Score,Weighted_Burden_Norm,Cluster
36047040100,1,70.5,72.6,87.81,76.97,0.2056835166646494,0.0
36047040200,1,56.166666666666664,67.6,72.48,65.41555555555556,0.13468170799723217,1.0
36047040300,1,70.5,73.4,85.79,76.56333333333333,0.258210845171088,0.0
36047040400,0,56.333333333333336,67.0,76.92,66.75111111111111,0.134328800585635,1.0
36047040500,1,70.5,71.4,78.11,73.33666666666666,0.08471544650524178,0.0
36047040600,0,56.0,68.0,72.5,65.5,0.19829058846955291,1.0
36047040800,0,56.0,68.2,72.32,65.50666666666666,0.19391828447984702,1.0
36047040900,1,72.66666666666667,76.6,82.38,77.21555555555555,0.23934699612101556,0.0
36047041000,0,56.166666666666664,67.2,86.5,69.95555555555556,0.10271790690738808,1.0
36047041100,1,70.33333333333333,73.4,74.05000000000001,72.59444444444445,0.16179738307003294,0.0
36047041200,0,56.0,67.4,79.5,67.63333333333334,0.17068421417899604,1.0
36047041300,1,73.0,74.4,61.59,69.66333333333334,0.19449209429386125,0.0
36047041401,0,56.0,65.2,77.42,66.20666666666666,0.062202384862052006,1.0
36047041402,0,56.0,66.2,92.74,71.64666666666666,0.10716637141048452,1.0
36047041500,1,73.66666666666667,75.0,69.13,72.5988888888889,0.2713936953000158,0.0
36047041600,0,55.5,66.2,67.06,62.919999999999995,0.10777728953636125,1.0
36047041700,1,73.66666666666667,72.6,96.89,81.05222222222221,0.20998393991546763,0.0
36047041800,0,56.166666666666664,68.0,93.4,72.52222222222223,0.1435662929653928,1.0
36047041900,1,73.83333333333333,71.0,83.93,76.25444444444445,0.20847780810685906,0.0
36047042000,0,56.333333333333336,68.0,74.81,66.38111111111111,0.09048927208440433,1.0
36047042100,1,74.16666666666667,72.2,82.42,76.26222222222223,0.25690479345547484,0.0
36047042200,0,56.333333333333336,67.6,91.24,71.72444444444444,0.18937064943142293,1.0
36047042300,1,74.16666666666667,72.8,81.45,76.1388888888889,0.24569831948604887,0.0
36047042400,0,56.5,67.6,93.92,72.67333333333333,0.2185115502046301,1.0
36047042500,1,74.5,71.0,84.86,76.78666666666668,0.20244364608828153,0.0
36047042600,0,56.5,68.2,91.42,72.04,0.27342138726810317,1.0
36047042700,1,74.5,74.2,66.61,71.77,0.2554983012317734,3.0
36047042800,0,56.5,68.2,88.53,71.07666666666667,0.2127358916458832,1.0
36047042900,1,74.33333333333333,75.4,90.29,80.00777777777779,0.31451399309145,0.0
36047043000,0,69.0,67.6,91.92,76.17333333333333,0.2289191388599938,0.0
36047043100,1,73.83333333333333,75.2,67.39,72.14111111111112,0.22345270353380753,0.0
36047043200,0,69.0,67.6,84.89,73.83,0.24471712509122012,0.0
36047043300,1,73.66666666666667,70.4,92.77,78.94555555555554,0.20783465917276198,0.0
36047043400,0,68.5,66.8,92.05,75.78333333333335,0.22584150348635765,0.0
36047043500,1,73.5,75.8,76.52,75.27333333333333,0.28632413779713656,0.0
36047043600,0,69.5,68.6,85.15,74.41666666666667,0.2779055063990223,0.0
36047043700,1,73.33333333333333,76.0,80.32000000000001,76.5511111111111,0.30699203329331654,0.0
36047043800,0,56.666666666666664,66.6,71.86,65.04222222222222,0.1323271225347343,1.0
36047043900,1,73.33333333333333,75.4,89.85,79.52777777777779,0.20542854116136752,0.0
36047044000,0,69.0,67.4,89.4,75.26666666666667,0.16631940296957728,0.0
36047044100,1,73.66666666666667,74.4,81.24,76.43555555555555,0.31398362193033863,0.0
36047044200,0,68.83333333333333,68.2,72.63,69.88777777777777,0.13712628217429906,1.0
36047044300,1,74.0,75.0,60.150000000000006,69.71666666666667,0.23745776395949922,3.0
36047044400,0,68.83333333333333,68.2,86.72999999999999,74.58777777777777,0.1872119210124208,0.0
36047044500,1,74.16666666666667,76.6,80.64,77.13555555555554,0.2547920952600488,0.0
36047044600,0,69.16666666666667,67.8,94.26,77.07555555555557,0.11434702025030803,0.0
36047044700,1,74.5,76.4,89.97,80.29,0.1586988085504012,0.0
36047044800,0,69.0,67.4,66.46,67.62,0.09475434465182055,1.0
36047044901,1,75.5,76.4,96.16,82.68666666666667,0.19159939851718943,0.0
36047045000,0,69.0,70.6,40.65,60.083333333333336,0.03831966584170901,3.0
36047045200,0,68.83333333333333,70.8,63.4,67.67777777777778,0.14341326245274935,3.0
36047045300,1,74.83333333333333,77.2,89.4,80.47777777777777,0.13815907092287877,0.0
36047045400,0,68.83333333333333,70.8,82.37,74.00111111111111,0.10612069761973655,0.0
36047045600,0,69.16666666666667,72.8,85.94000000000001,75.9688888888889,0.1277557171700005,0.0
36047045800,0,69.16666666666667,72.0,24.95,55.37222222222223,0.04371132237398819,3.0
36047046000,0,69.16666666666667,72.4,84.39999999999999,75.32222222222221,0.1895144938800985,0.0
36047046201,0,69.5,69.4,90.94,76.61333333333333,0.14290848273454637,0.0
36047046202,0,69.16666666666667,72.0,57.23,66.13222222222223,0.0969024231631129,3.0
36047046400,0,69.33333333333333,72.0,58.89,66.7411111111111,0.13863137176680218,3.0
36047046800,0,69.33333333333333,68.8,42.99,60.37444444444444,0.099736623608393,3.0
36047047000,0,69.83333333333333,69.6,70.39999999999999,69.94444444444444,0.14187422844894104,3.0
36047047200,0,69.83333333333333,71.2,79.2,73.41111111111111,0.1781613400584736,3.0
36047047400,0,70.0,72.4,77.11,73.17,0.15811807489941665,3.0
36047047600,0,70.0,70.4,50.99,63.796666666666674,0.17052961399238062,3.0
36047047700,0,75.5,71.8,28.67,58.65666666666667,0.1765455241061639,3.0
36047047800,0,70.16666666666667,71.6,83.58,75.11555555555555,0.2431401208941557,3.0
36047048000,1,69.83333333333333,71.8,99.59,80.40777777777778,0.2049445710529585,0.0
36047048100,1,75.16666666666667,76.0,75.68,75.61555555555556,0.17567534223608383,3.0
36047048200,0,69.83333333333333,71.4,91.82,77.68444444444445,0.34663895668881406,0.0
36047048400,0,70.33333333333333,71.8,69.92,70.68444444444445,0.29913825847175474,3.0
36047048500,1,75.0,75.0,72.08,74.02666666666666,0.1350939650018379,3.0
36047048600,1,70.66666666666667,74.4,87.41,77.49222222222222,0.19030958285214866,0.0
36047048800,0,70.83333333333333,70.8,84.49,75.37444444444445,0.256843249366816,0.0
36047048900,1,75.0,72.4,95.0,80.8,0.21333240839405557,0.0
36047049000,0,70.5,70.4,93.3,78.06666666666666,0.31509234005908654,0.0
36047049100,1,75.0,68.0,87.8,76.93333333333334,0.40478132648382475,0.0
36047049200,0,70.33333333333333,71.8,69.69,70.60777777777777,0.16705380973436204,3.0
36047049301,1,75.0,77.2,98.92,83.70666666666666,0.1516112632204774,0.0
36047049302,1,75.0,71.2,78.4,74.86666666666666,0.2872873181935281,0.0
36047049400,0,71.0,73.6,62.82,69.14,0.2602020045437642,3.0
36047049500,0,75.33333333333333,75.2,54.08,68.20444444444445,0.1380849880685644,3.0
36047049600,0,70.83333333333333,79.8,87.49,79.37444444444445,0.22989038351991473,0.0
36047049700,0,75.33333333333333,74.0,45.16,64.8311111111111,0.15980854095607375,3.0
36047049800,0,71.0,81.2,70.43,74.21,0.22906931195642605,0.0
36047049900,0,75.66666666666667,73.0,43.78,64.14888888888889,0.11266844612494044,3.0
36047050001,0,71.66666666666667,81.2,72.71,75.19222222222221,0.1231838055134461,3.0
36047050002,0,71.33333333333333,74.4,30.630000000000003,58.787777777777784,0.08448331932530542,3.0
36047050100,1,75.66666666666667,75.8,56.35,69.27222222222223,0.16320777407940915,3.0
36047050202,0,71.66666666666667,78.2,38.5,62.78888888888889,0.11984854464756771,3.0
36047050300,0,75.33333333333333,76.4,21.77,57.83444444444445,0.12096818191613058,3.0
36047050401,0,71.66666666666667,72.8,49.74,64.73555555555556,0.147389216144746,3.0
36047050402,0,71.16666666666667,71.8,49.92,64.29555555555555,0.09176159782230713,3.0
36047050500,1,75.16666666666667,73.8,87.28,78.74888888888889,0.26018121948658357,0.0
36047050600,0,70.83333333333333,74.4,86.92999999999999,77.38777777777779,0.3520375125054503,0.0
36047050700,1,75.0,66.8,85.22,75.67333333333333,0.2248217564086867,3.0
36047050801,1,71.16666666666667,74.6,86.35000000000001,77.37222222222222,0.2310481899425661,0.0
36047050803,0,71.33333333333333,75.0,84.11999999999999,76.81777777777778,0.16857627919056392,0.0
36047050804,0,71.33333333333333,73.8,66.5,70.54444444444444,0.34445108516438333,3.0
36047050900,1,75.16666666666667,66.0,63.470000000000006,68.21222222222222,0.28753227877048054,3.0
36047051001,1,70.33333333333333,74.4,95.84,80.19111111111111,0.3047248246553103,0.0
36047051002,0,70.83333333333333,74.4,84.49,76.57444444444445,0.2538722163605821,0.0
36047051100,1,75.16666666666667,69.6,82.28,75.68222222222222,0.23436341164272528,3.0
36047051200,0,70.5,74.6,69.01,71.37,0.357618302898371,3.0
36047051300,1,76.0,73.0,72.39999999999999,73.8,0.31322310727112296,3.0
36047051400,0,69.83333333333333,73.6,83.72,75.71777777777778,0.4324836303747444,0.0
36047051500,0,76.0,69.8,16.75,54.18333333333334,0.11580860261191919,3.0
36047051601,0,70.16666666666667,73.8,89.9,77.95555555555556,0.3021697916572584,0.0
36047051602,1,70.0,74.2,86.79,76.99666666666667,0.224646432969745,0.0
36047051700,0,76.16666666666667,71.8,22.3,56.75555555555556,0.12070088438750419,3.0
36047051800,0,70.0,72.4,59.870000000000005,67.42333333333333,0.17303124759627794,3.0
36047051900,0,76.0,70.2,14.34,53.51333333333333,0.2102000960437276,3.0
36047052000,0,69.66666666666667,73.6,66.89,70.05222222222221,0.1920548647347593,0.0
36047052300,1,76.0,74.2,90.27,80.15666666666665,0.3198022560289017,0.0
36047052500,1,75.83333333333333,72.4,83.35000000000001,77.19444444444446,0.2006953476207937,0.0
36047052600,0,69.83333333333333,73.2,80.15,74.39444444444445,0.2343436628751573,0.0
36047052700,1,75.66666666666667,74.8,86.46000000000001,78.97555555555556,0.3922376536921209,0.0
36047052800,0,69.16666666666667,73.6,73.05,71.93888888888888,0.10184780462164102,0.0
36047052900,1,75.66666666666667,76.0,81.89999999999999,77.85555555555555,0.1795150102977555,3.0
36047053000,0,69.16666666666667,72.6,86.66,76.14222222222222,0.219716710998696,0.0
36047053101,1,75.66666666666667,68.2,51.65,65.17222222222223,0.10612294376053902,3.0
36047053102,1,75.66666666666667,66.2,76.42,72.76222222222223,0.332160136655308,3.0
36047053200,0,69.0,72.4,72.92999999999999,71.44333333333333,0.14143050515369682,0.0
36047053300,1,75.66666666666667,76.4,73.76,75.27555555555556,0.3751232257566166,3.0
36047053400,1,69.0,72.2,95.52,78.90666666666665,0.29022393944216096,0.0
36047053500,1,75.66666666666667,76.0,64.52,72.06222222222222,0.23797908705926263,3.0
36047053700,1,75.5,69.0,81.77,75.42333333333333,0.2464926676464886,3.0
36047053800,0,68.66666666666667,68.8,89.37,75.61222222222223,0.3454008691469351,0.0
36047053900,1,75.83333333333333,63.6,84.8,74.74444444444445,0.16003960644714238,0.0
36047054200,0,67.66666666666667,66.0,97.77,77.14555555555556,0.22760851019859168,0.0
36047054400,0,55.833333333333336,68.6,66.53999999999999,63.657777777777774,0.19281057216160552,1.0
36047054500,1,75.83333333333333,67.8,92.91,78.84777777777778,0.4689863918207164,0.0
36047054600,0,55.5,69.0,98.29,74.26333333333334,0.302627279655543,1.0
36047054700,1,76.0,67.8,70.41,71.40333333333334,0.41621924608650557,3.0
36047054800,0,55.166666666666664,68.8,83.74000000000001,69.23555555555556,0.11558827846587917,1.0
36047054900,1,76.0,69.8,58.18,67.99333333333334,0.2477007451216946,3.0
36047055000,0,55.333333333333336,68.6,92.11,72.01444444444445,0.20006840764473013,1.0
36047055100,1,76.0,72.8,68.49,72.43,0.3276080872163283,3.0
36047055200,0,55.666666666666664,68.6,74.15,66.13888888888889,0.1836947159684091,1.0
36047055300,0,76.16666666666667,74.6,36.19,62.318888888888885,0.1479651324036589,3.0
36047055400,0,55.833333333333336,65.6,71.99,64.47444444444444,0.19936177327223434,1.0
36047055500,0,76.33333333333333,67.4,22.61,55.44777777777779,0.4046701911960092,3.0
36047055600,0,55.333333333333336,65.6,73.81,64.91444444444444,0.1730228201233991,1.0
36047055700,1,76.5,73.0,12.81,54.10333333333333,0.07268061138608174,3.0
36047055800,0,55.333333333333336,67.2,66.85,63.12777777777777,0.11727256911695277,1.0
36047056000,0,55.0,65.2,88.53999999999999,69.58,0.1920856824977481,1.0
36047056100,1,76.66666666666667,76.2,33.58,62.148888888888884,0.17266021188959518,3.0
36047056200,0,54.666666666666664,68.2,32.43,51.76555555555556,0.07510175051700775,1.0
36047056301,1,76.83333333333333,74.8,56.19,69.27444444444444,0.23510696806587877,3.0
36047056302,1,76.83333333333333,70.8,64.17,70.60111111111111,0.09634947629732867,3.0
36047056400,0,54.666666666666664,69.0,57.75,60.47222222222222,0.11855993460050758,1.0
36047056500,1,77.0,76.4,32.04,61.81333333333333,0.15693846236952516,3.0
36047056600,0,54.666666666666664,65.4,80.36,66.80888888888889,0.12370371980118722,1.0
36047056800,0,54.333333333333336,67.6,61.09,61.00777777777778,0.06638281271819547,1.0
36047056900,0,76.33333333333333,76.4,31.540000000000003,61.42444444444445,0.08406008137603031,3.0
36047057000,0,53.833333333333336,65.6,64.22,61.217777777777776,0.1724057553777614,1.0
36047057100,0,76.0,76.4,31.9,61.43333333333334,0.187898660994952,3.0
36047057200,1,54.0,65.6,96.77,72.12333333333333,0.3033591541145833,1.0
36047057300,1,76.66666666666667,76.8,32.98,62.148888888888884,0.11261272185229222,3.0
36047057400,0,54.666666666666664,66.2,59.64,60.16888888888889,0.12163301673432636,1.0
36047057500,1,76.66666666666667,74.4,55.94,69.00222222222222,0.2706723242796468,3.0
36047057600,0,55.0,66.8,73.47,65.08999999999999,0.14407965001208037,1.0
36047057800,0,55.0,65.6,78.16,66.25333333333333,0.15478259390665972,1.0
36047057901,1,77.16666666666667,76.0,64.99000000000001,72.7188888888889,0.07075878520699559,3.0
36047058000,0,55.333333333333336,66.0,81.36,67.56444444444445,0.1881688921375552,1.0
36047058200,0,55.333333333333336,66.6,68.0,63.31111111111111,0.11288546582787759,1.0
36047058400,0,55.166666666666664,62.0,73.82,63.66222222222222,0.17104340705961593,1.0
36047058600,0,55.333333333333336,65.6,82.72,67.88444444444444,0.12698838535068627,1.0
36047058800,0,54.666666666666664,63.2,77.28,65.0488888888889,0.17075418066068265,1.0
36047058901,1,76.16666666666667,78.0,26.5,60.22222222222223,0.08131351428771942,3.0
36047059000,1,54.666666666666664,61.6,79.55,65.27222222222223,0.0952443919553596,1.0
36047059100,0,75.66666666666667,77.4,29.37,60.812222222222225,0.1847478300476501,3.0
36047059200,1,55.0,65.4,62.86000000000001,61.08666666666667,0.18199749963635886,1.0
36047059300,1,75.66666666666667,77.8,30.41,61.29222222222222,0.1102197970606959,3.0
36047059402,0,54.5,64.4,60.35,59.75,0.2557317026076795,1.0
36047059403,0,55.333333333333336,66.0,80.24,67.19111111111111,0.1569734523835032,1.0
36047059404,0,54.833333333333336,65.8,79.51,66.71444444444444,0.2280962681825944,1.0
36047059600,0,53.833333333333336,64.0,69.72,62.51777777777778,0.11166147910584963,1.0
36047059800,0,53.333333333333336,46.8,70.71,56.947777777777766,0.14762276229640675,1.0
36047060000,0,53.833333333333336,63.4,72.43,63.22111111111112,0.3135585391484935,1.0
36047060600,1,54.833333333333336,62.2,67.13,61.38777777777778,0.1272778090171684,1.0
36047060800,1,54.5,60.0,81.62,65.37333333333333,0.19576516592322538,1.0
36047061002,0,52.333333333333336,45.0,70.45,55.927777777777784,0.2236472829947662,1.0
36047061003,1,54.833333333333336,63.0,91.42,69.75111111111111,0.09269148656825241,1.0
36047061004,1,54.0,53.0,80.25999999999999,62.419999999999995,0.26806306895157145,1.0
36047061200,0,53.166666666666664,52.0,43.17,49.44555555555555,0.04012537509239105,1.0
36047061600,0,51.166666666666664,52.0,36.25,46.47222222222222,0.055099196977485915,1.0
36047062000,0,51.5,51.8,50.51,51.27,0.06668667670790661,1.0
36047062200,1,52.666666666666664,48.0,93.43,64.69888888888889,0.14804522048854693,1.0
36047062600,1,52.833333333333336,63.6,68.52000000000001,61.65111111111111,0.15032566129187608,1.0
36047062800,0,50.0,63.4,32.22,48.54,0.17783058926383843,1.0
36047063200,0,53.0,64.8,53.1,56.96666666666667,0.06472032478779455,1.0
36047063600,0,54.0,69.2,32.73,51.97666666666667,0.047724095672979826,1.0
36047063800,0,54.5,68.6,52.900000000000006,58.666666666666664,0.09186402624543646,1.0
36047064000,0,54.666666666666664,69.6,8.02,44.095555555555556,0.05738850635409272,1.0
36047064200,0,55.333333333333336,69.2,81.53,68.68777777777778,0.13142210389284936,1.0
36047064400,0,55.333333333333336,70.0,52.14,59.15777777777779,0.11724502955116987,1.0
36047064600,0,55.5,70.2,37.57,54.42333333333334,0.09251815104435185,1.0
36047064800,0,55.5,70.8,43.47,56.589999999999996,0.08964713607192774,1.0
36047065000,0,55.666666666666664,71.6,79.93,69.06555555555555,0.07167717063025598,2.0
36047065200,0,54.333333333333336,70.0,17.599999999999998,47.31111111111111,0.04369261158931643,1.0
36047065400,0,54.333333333333336,69.8,48.75,57.62777777777777,0.07983034171253744,1.0
36047065600,0,54.333333333333336,69.8,9.34,44.49111111111111,0.06047979890725562,1.0
36047065800,0,53.666666666666664,69.2,50.19,57.68555555555556,0.07635001638709148,1.0
36047066000,0,53.5,69.4,28.15,50.35,0.07588710734110304,1.0
36047066200,0,52.833333333333336,67.6,63.92,61.45111111111112,0.06307243126943761,1.0
36047067000,0,53.333333333333336,66.2,38.63,52.72111111111111,0.10874643960436912,1.0
36047067200,0,54.5,70.4,44.99,56.63,0.0675741444644411,2.0
36047067400,0,54.5,71.4,67.89,64.59666666666668,0.09809788482825578,2.0
36047067600,0,54.666666666666664,71.6,63.03,63.09888888888889,0.09832348439960303,2.0
36047067800,0,54.666666666666664,68.8,63.11,62.19222222222222,0.14377848003670524,2.0
36047068000,0,54.333333333333336,70.6,67.22,64.05111111111111,0.09097348094581231,2.0
36047068200,0,54.166666666666664,71.0,38.99,54.71888888888889,0.10494523448150461,2.0
36047068600,0,53.0,67.4,49.8,56.73333333333333,0.07496000912666356,1.0
36047068800,0,53.166666666666664,70.4,50.88,58.148888888888884,0.08050791595050502,1.0
36047069000,0,53.666666666666664,69.4,66.89,63.318888888888885,0.08380604395190748,2.0
36047069200,0,53.833333333333336,68.8,39.78,54.13777777777778,0.09182645566712905,2.0
36047069601,0,64.66666666666667,66.8,52.15,61.205555555555556,0.1599658216107558,1.0
36047069602,0,52.333333333333336,63.2,61.38,58.97111111111111,0.23455897236157686,1.0
36047069800,0,52.0,69.2,69.14,63.446666666666665,0.07483797078522803,1.0
36047070000,0,52.0,66.2,54.120000000000005,57.44,0.062456931117920875,1.0
36047070201,0,50.333333333333336,62.0,44.06,52.13111111111112,0.25660891245167633,1.0
36047070202,0,44.833333333333336,47.0,0.03,30.621111111111116,0.000326656434695235,1.0
36047070601,0,51.833333333333336,60.4,9.6,40.61111111111111,0.08503619845974242,1.0
36047072000,0,66.33333333333333,65.6,78.55,70.16111111111111,0.10916776837629424,0.0
36047072200,0,67.33333333333333,71.8,57.7,65.6111111111111,0.11978610481184178,0.0
36047072400,0,67.66666666666667,72.4,58.040000000000006,66.03555555555556,0.09832062529010817,0.0
36047072600,0,68.16666666666667,72.8,77.09,72.68555555555555,0.14123116163910251,0.0
36047072800,0,67.33333333333333,68.8,73.33,69.82111111111111,0.20743509163605944,0.0
36047073000,0,67.33333333333333,71.0,57.56,65.29777777777777,0.13309582252726251,0.0
36047073200,0,67.5,72.2,73.83999999999999,71.17999999999999,0.11731586299410096,0.0
36047073400,0,67.66666666666667,71.8,46.0,61.82222222222222,0.06547894127600419,2.0
36047073600,0,67.5,71.6,76.92,72.00666666666666,0.1605970879266235,0.0
36047073800,0,67.33333333333333,71.6,95.27,78.06777777777778,0.20124080763278365,0.0
36047074000,0,68.83333333333333,70.8,82.08,73.90444444444444,0.2240715572336538,0.0
36047074200,0,68.83333333333333,73.2,90.58,77.53777777777778,0.18167731662517492,0.0
36047074400,0,67.83333333333333,71.6,61.03,66.82111111111111,0.16048784234339566,3.0
36047074600,0,56.0,70.8,59.760000000000005,62.18666666666667,0.11031193201233025,1.0
36047074800,0,69.0,71.6,65.97,68.85666666666667,0.09076832777490952,0.0
36047075000,0,68.66666666666667,72.8,52.24,64.56888888888889,0.14351654767742114,3.0
36047075200,0,68.66666666666667,72.6,6.9,49.388888888888886,0.046966270794890914,3.0
36047075400,0,68.66666666666667,71.2,27.37,55.74555555555556,0.050122703971250425,1.0
36047075600,0,55.833333333333336,70.0,47.510000000000005,57.78111111111112,0.08801180333191427,1.0
36047075800,0,67.33333333333333,69.0,71.45,69.2611111111111,0.07673545939797147,1.0
36047076000,0,68.66666666666667,71.0,88.78,76.14888888888889,0.1712280918173864,0.0
36047076200,0,68.83333333333333,71.4,97.25,79.16111111111111,0.2575018021025564,0.0
36047076400,0,69.16666666666667,72.0,94.03,78.39888888888889,0.2575313871550256,0.0
36047076600,0,69.5,72.4,89.07000000000001,76.99000000000001,0.12612901848347488,0.0
36047076800,0,69.0,69.2,76.87,71.69,0.21806770329967715,0.0
36047077000,0,69.5,73.6,61.82,68.30666666666666,0.14042591889146105,0.0
36047077200,0,69.33333333333333,73.6,84.94,75.95777777777778,0.19082419292875996,0.0
36047077400,0,69.0,73.0,64.34,68.78,0.17777072829915827,0.0
36047077600,0,68.66666666666667,70.8,75.58,71.68222222222222,0.2001286021862954,0.0
36047078000,0,68.5,73.4,62.92,68.27333333333333,0.11413792342171286,0.0
36047078200,0,69.16666666666667,72.8,90.27,77.41222222222223,0.24107735001469716,0.0
36047078400,0,69.16666666666667,73.2,74.4,72.25555555555556,0.14259793789407305,0.0
36047078601,0,69.33333333333333,71.4,63.96,68.23111111111112,0.13221205036236117,0.0
36047078602,0,69.16666666666667,67.8,89.34,75.43555555555555,0.12829582386563393,0.0
36047078801,1,69.66666666666667,73.2,78.85,73.90555555555555,0.11966806177325087,0.0
36047078802,1,69.33333333333333,72.0,78.14999999999999,73.1611111111111,0.10001035476836419,0.0
36047079001,1,70.16666666666667,74.0,80.0,74.72222222222223,0.10709786453933069,0.0
36047079002,1,70.0,73.0,89.89,77.63,0.16521244500921548,0.0
36047079201,1,70.0,74.4,71.88,72.09333333333333,0.07558850861699704,0.0
36047079202,1,70.16666666666667,73.2,94.51,79.29222222222222,0.14204483778611568,0.0
36047079400,1,70.5,72.8,88.89,77.39666666666666,0.1323978213616128,0.0
36047079601,0,71.5,75.0,78.51,75.00333333333333,0.19797059341285755,0.0
36047079602,0,71.33333333333333,74.6,68.4,71.44444444444444,0.31601880329214577,0.0
36047079801,0,71.5,75.4,56.77,67.89,0.16750388707661815,3.0
36047079802,0,71.5,72.2,62.4,68.7,0.2597501060749095,3.0
36047080000,0,71.66666666666667,75.4,56.98,68.01555555555555,0.18507183734002686,3.0
36047080200,0,71.5,73.6,65.13,70.07666666666667,0.2315287599373443,0.0
36047080400,0,71.5,74.2,64.38000000000001,70.02666666666666,0.1794454942295279,0.0
36047080600,0,71.16666666666667,71.2,70.04,70.80222222222223,0.19373341346087172,3.0
36047080800,1,71.0,57.6,99.56,76.05333333333333,0.11856762464834349,0.0
36047081000,0,71.16666666666667,69.4,74.59,71.71888888888888,0.13574610611892135,0.0
36047081400,0,70.83333333333333,74.6,84.89999999999999,76.77777777777777,0.14953354318604373,0.0
36047081600,0,70.83333333333333,74.8,72.39,72.67444444444443,0.16441224316709147,0.0
36047081800,0,70.83333333333333,72.4,86.05000000000001,76.42777777777779,0.24400992516197503,0.0
36047082000,0,71.0,73.6,87.53,77.37666666666667,0.32008999149155426,0.0
36047082200,1,71.0,74.6,84.96000000000001,76.85333333333334,0.4671372904824327,0.0
36047082400,1,70.5,74.4,79.42,74.77333333333333,0.30510438773860904,0.0
36047082600,1,70.0,73.6,70.26,71.28666666666668,0.24601005893815892,0.0
36047082800,0,69.83333333333333,73.6,74.9,72.77777777777779,0.2101746036579147,0.0
36047083000,0,69.33333333333333,73.2,91.7,78.07777777777778,0.37653450150671597,0.0
36047083200,0,69.5,74.2,49.52,64.40666666666667,0.10978399833307734,0.0
36047083400,0,68.5,74.0,75.73,72.74333333333334,0.09389637813021309,0.0
36047083600,0,68.5,74.0,52.35,64.95,0.09868395486276003,2.0
36047083800,0,68.83333333333333,74.2,58.68,67.23777777777778,0.10349204234053133,0.0
36047084000,0,69.16666666666667,73.6,83.27,75.34555555555555,0.14490695370615583,0.0
36047084600,0,69.0,73.8,72.7,71.83333333333333,0.10416145664444158,0.0
36047084800,0,69.16666666666667,73.4,67.77,70.11222222222221,0.08649336981736536,0.0
36047085000,0,69.33333333333333,74.4,54.94,66.22444444444444,0.08043570586794149,0.0
36047085200,0,70.0,74.6,0.73,48.44333333333333,0.0008120802271441167,2.0
36047085400,0,69.66666666666667,72.6,75.4,72.55555555555556,0.11543656702122299,0.0
36047085600,0,69.83333333333333,73.0,69.27,70.7011111111111,0.1965813616763554,0.0
36047085800,0,70.33333333333333,74.0,72.77,72.36777777777776,0.10455042591858664,0.0
36047086000,0,70.0,73.8,82.74000000000001,75.51333333333334,0.178429905009935,0.0
36047086200,1,70.33333333333333,74.4,74.58,73.10444444444444,0.17335070249547918,0.0
36047086400,0,70.66666666666667,73.8,64.58,69.68222222222222,0.13507697797995313,0.0
36047086600,1,70.5,74.4,86.86,77.25333333333333,0.18242360770147273,0.0
36047086800,1,70.66666666666667,74.6,79.17,74.81222222222222,0.17654523370801262,0.0
36047087000,1,70.5,74.8,86.58,77.29333333333334,0.19594630325168477,0.0
36047087200,0,70.83333333333333,74.8,80.2,75.27777777777777,0.19163970882849218,0.0
36047087401,0,70.83333333333333,71.2,86.46000000000001,76.16444444444444,0.22332100754889903,0.0
36047087600,0,71.0,71.0,85.33,75.77666666666666,0.10768533661272257,0.0
36047087800,1,70.83333333333333,72.8,87.15,76.92777777777778,0.16137328323936437,0.0
36047088001,0,70.83333333333333,74.8,74.08,73.23777777777777,0.1059747399530274,0.0
36047088002,0,70.66666666666667,72.8,63.67,69.04555555555555,0.060029345656022436,0.0
36047088200,1,70.66666666666667,72.2,91.36,78.07555555555557,0.37563140728173416,0.0
36047088400,1,70.5,71.8,95.07,79.12333333333333,0.31459432670247167,0.0
36047088600,1,70.33333333333333,74.0,91.8,78.71111111111111,0.24194361955283294,0.0
36047088800,0,70.16666666666667,74.4,93.86,79.47555555555556,0.2624004032128378,0.0
36047089000,1,70.16666666666667,74.2,95.83,80.06555555555555,0.44346834683349456,0.0
36047089200,1,70.33333333333333,73.8,94.59,79.57444444444444,0.1784457109664525,0.0
36047089400,1,69.83333333333333,72.8,97.92,80.18444444444445,0.208468952233209,0.0
36047089600,1,69.33333333333333,72.8,93.15,78.42777777777778,0.216033174698729,0.0
36047089800,1,69.66666666666667,71.0,61.31,67.32555555555557,0.11481067349447413,0.0
36047090000,1,70.5,71.0,96.71,79.40333333333332,0.27734834579679857,0.0
36047090200,1,70.16666666666667,68.8,98.09,79.0188888888889,0.2590863312522978,0.0
36047090600,1,69.83333333333333,72.2,97.62,79.88444444444444,0.24055887925129385,0.0
36047090800,1,70.0,67.8,91.77,76.52333333333333,0.35510223743766295,0.0
36047091000,1,69.16666666666667,72.6,99.94,80.56888888888888,0.33102400934362053,0.0
36047091200,1,69.5,74.6,96.96,80.35333333333334,0.39044741428114577,0.0
36047091600,1,69.33333333333333,67.0,98.51,78.2811111111111,0.23936926026149122,0.0
36047091800,1,69.16666666666667,64.2,93.63,75.66555555555556,0.14137119450621288,0.0
36047092000,1,68.83333333333333,61.6,81.13,70.52111111111111,0.13111464675516776,0.0
